id,Rings
134587,7
134588,7
134589,7
134590,9
134591,8
134592,7
134593,10
134594,8
134595,7
134596,7
134597,8
134598,8
134599,8
134600,6
134601,8
134602,9
134603,7
134604,7
134605,7
134606,7
134607,8
134608,6
134609,7
134610,7
134611,11
134612,6
134613,8
134614,8
134615,11
134616,8
134617,10
134618,8
134619,7
134620,4
134621,8
134622,13
134623,7
134624,11
134625,8
134626,11
134627,7
134628,7
134629,8
134630,7
134631,8
134632,8
134633,8
134634,8
134635,9
134636,7
134637,9
134638,7
134639,8
134640,7
134641,7
134642,7
134643,8
134644,7
134645,7
134646,8
134647,9
134648,11
134649,11
134650,7
134651,5
134652,7
134653,11
134654,8
134655,8
134656,7
134657,8
134658,8
134659,7
134660,8
134661,7
134662,10
134663,8
134664,11
134665,7
134666,6
134667,7
134668,9
134669,8
134670,8
134671,8
134672,8
134673,8
134674,8
134675,7
134676,11
134677,8
134678,8
134679,6
134680,8
134681,9
134682,8
134683,9
134684,8
134685,7
134686,11
134687,10
134688,7
134689,7
134690,7
134691,8
134692,7
134693,10
134694,9
134695,7
134696,7
134697,8
134698,8
134699,9
134700,9
134701,8
134702,11
134703,8
134704,8
134705,8
134706,7
134707,7
134708,7
134709,8
134710,11
134711,9
134712,8
134713,7
134714,9
134715,7
134716,9
134717,8
134718,7
134719,6
134720,8
134721,8
134722,11
134723,6
134724,7
134725,7
134726,7
134727,8
134728,8
134729,8
134730,16
134731,11
134732,7
134733,7
134734,7
134735,8
134736,8
134737,8
134738,7
134739,7
134740,9
134741,10
134742,7
134743,8
134744,8
134745,7
134746,10
134747,9
134748,7
134749,8
134750,8
134751,8
134752,7
134753,7
134754,10
134755,8
134756,7
134757,6
134758,7
134759,7
134760,7
134761,8
134762,7
134763,9
134764,4
134765,7
134766,8
134767,10
134768,9
134769,11
134770,7
134771,7
134772,7
134773,7
134774,7
134775,8
134776,7
134777,9
134778,7
134779,9
134780,7
134781,7
134782,7
134783,8
134784,8
134785,8
134786,7
134787,7
134788,8
134789,10
134790,9
134791,8
134792,4
134793,7
134794,10
134795,11
134796,6
134797,7
134798,8
134799,9
134800,4
134801,7
134802,10
134803,7
134804,7
134805,10
134806,10
134807,7
134808,7
134809,7
134810,7
134811,7
134812,11
134813,8
134814,7
134815,4
134816,8
134817,7
134818,8
134819,10
134820,9
134821,8
134822,7
134823,8
134824,9
134825,10
134826,8
134827,11
134828,7
134829,10
134830,10
134831,8
134832,10
134833,10
134834,8
134835,8
134836,7
134837,10
134838,8
134839,10
134840,9
134841,8
134842,7
134843,7
134844,7
134845,7
134846,7
134847,7
134848,6
134849,8
134850,8
134851,8
134852,8
134853,8
134854,7
134855,5
134856,7
134857,5
134858,8
134859,11
134860,8
134861,6
134862,7
134863,11
134864,12
134865,7
134866,8
134867,8
134868,12
134869,10
134870,7
134871,8
134872,9
134873,8
134874,9
134875,11
134876,7
134877,10
134878,9
134879,7
134880,8
134881,5
134882,9
134883,10
134884,7
134885,10
134886,11
134887,10
134888,10
134889,8
134890,8
134891,7
134892,9
134893,6
134894,11
134895,9
134896,8
134897,5
134898,10
134899,8
134900,7
134901,6
134902,10
134903,10
134904,11
134905,11
134906,11
134907,9
134908,11
134909,8
134910,7
134911,7
134912,5
134913,8
134914,7
134915,9
134916,9
134917,11
134918,8
134919,11
134920,8
134921,9
134922,7
134923,7
134924,7
134925,8
134926,11
134927,7
134928,10
134929,7
134930,7
134931,7
134932,7
134933,11
134934,7
134935,7
134936,10
134937,8
134938,4
134939,8
134940,10
134941,7
134942,7
134943,10
134944,9
134945,8
134946,7
134947,7
134948,11
134949,7
134950,7
134951,20
134952,7
134953,4
134954,7
134955,7
134956,9
134957,7
134958,8
134959,7
134960,6
134961,8
134962,8
134963,8
134964,9
134965,9
134966,7
134967,6
134968,9
134969,9
134970,7
134971,7
134972,5
134973,10
134974,7
134975,10
134976,7
134977,8
134978,7
134979,8
134980,8
134981,7
134982,7
134983,7
134984,8
134985,7
134986,8
134987,11
134988,9
134989,5
134990,7
134991,8
134992,8
134993,7
134994,7
134995,11
134996,4
134997,8
134998,11
134999,8
135000,8
135001,9
135002,7
135003,8
135004,7
135005,9
135006,9
135007,7
135008,7
135009,4
135010,4
135011,8
135012,7
135013,11
135014,5
135015,7
135016,8
135017,7
135018,5
135019,8
135020,8
135021,9
135022,7
135023,7
135024,8
135025,7
135026,7
135027,4
135028,8
135029,9
135030,6
135031,11
135032,7
135033,7
135034,7
135035,6
135036,7
135037,10
135038,7
135039,7
135040,7
135041,9
135042,7
135043,11
135044,7
135045,8
135046,7
135047,8
135048,7
135049,7
135050,7
135051,7
135052,8
135053,7
135054,11
135055,7
135056,9
135057,6
135058,8
135059,7
135060,8
135061,7
135062,8
135063,10
135064,8
135065,8
135066,8
135067,11
135068,8
135069,9
135070,8
135071,7
135072,7
135073,7
135074,7
135075,10
135076,8
135077,8
135078,5
135079,9
135080,8
135081,7
135082,8
135083,9
135084,7
135085,7
135086,7
135087,11
135088,10
135089,7
135090,8
135091,7
135092,11
135093,8
135094,8
135095,7
135096,7
135097,6
135098,7
135099,8
135100,9
135101,9
135102,7
135103,8
135104,9
135105,7
135106,8
135107,5
135108,8
135109,11
135110,4
135111,7
135112,8
135113,7
135114,6
135115,7
135116,7
135117,7
135118,10
135119,8
135120,10
135121,9
135122,8
135123,8
135124,7
135125,10
135126,7
135127,7
135128,10
135129,10
135130,8
135131,8
135132,7
135133,8
135134,8
135135,7
135136,8
135137,7
135138,10
135139,7
135140,7
135141,8
135142,8
135143,6
135144,10
135145,9
135146,9
135147,10
135148,7
135149,7
135150,5
135151,8
135152,6
135153,8
135154,7
135155,8
135156,4
135157,7
135158,7
135159,7
135160,7
135161,7
135162,8
135163,7
135164,8
135165,7
135166,7
135167,7
135168,7
135169,7
135170,7
135171,9
135172,8
135173,7
135174,8
135175,6
135176,8
135177,10
135178,7
135179,8
135180,7
135181,8
135182,11
135183,7
135184,8
135185,8
135186,4
135187,8
135188,11
135189,7
135190,7
135191,7
135192,8
135193,6
135194,8
135195,9
135196,9
135197,8
135198,7
135199,7
135200,11
135201,7
135202,7
135203,9
135204,9
135205,11
135206,4
135207,7
135208,7
135209,8
135210,9
135211,10
135212,8
135213,7
135214,7
135215,8
135216,10
135217,10
135218,7
135219,7
135220,7
135221,8
135222,7
135223,10
135224,11
135225,7
135226,7
135227,4
135228,8
135229,7
135230,8
135231,7
135232,11
135233,8
135234,9
135235,11
135236,8
135237,11
135238,7
135239,9
135240,6
135241,7
135242,9
135243,7
135244,7
135245,10
135246,9
135247,10
135248,7
135249,11
135250,7
135251,10
135252,4
135253,8
135254,8
135255,8
135256,8
135257,8
135258,7
135259,8
135260,11
135261,11
135262,7
135263,8
135264,4
135265,7
135266,4
135267,7
135268,7
135269,6
135270,7
135271,9
135272,7
135273,7
135274,7
135275,8
135276,8
135277,5
135278,9
135279,7
135280,11
135281,11
135282,7
135283,7
135284,8
135285,9
135286,7
135287,8
135288,8
135289,7
135290,5
135291,8
135292,7
135293,10
135294,7
135295,7
135296,8
135297,7
135298,7
135299,7
135300,5
135301,7
135302,7
135303,7
135304,9
135305,8
135306,10
135307,7
135308,11
135309,7
135310,10
135311,9
135312,12
135313,8
135314,7
135315,11
135316,10
135317,8
135318,11
135319,9
135320,9
135321,8
135322,7
135323,7
135324,8
135325,8
135326,10
135327,9
135328,7
135329,7
135330,4
135331,7
135332,9
135333,10
135334,7
135335,9
135336,8
135337,8
135338,4
135339,8
135340,7
135341,8
135342,8
135343,9
135344,6
135345,11
135346,10
135347,7
135348,7
135349,11
135350,8
135351,8
135352,7
135353,8
135354,7
135355,8
135356,7
135357,11
135358,8
135359,7
135360,7
135361,5
135362,11
135363,5
135364,8
135365,8
135366,7
135367,7
135368,8
135369,7
135370,7
135371,7
135372,7
135373,8
135374,7
135375,8
135376,6
135377,7
135378,9
135379,7
135380,8
135381,7
135382,11
135383,8
135384,10
135385,11
135386,11
135387,7
135388,11
135389,6
135390,8
135391,4
135392,10
135393,7
135394,7
135395,11
135396,7
135397,11
135398,14
135399,9
135400,7
135401,8
135402,11
135403,8
135404,7
135405,5
135406,10
135407,8
135408,6
135409,10
135410,7
135411,4
135412,8
135413,7
135414,7
135415,8
135416,7
135417,7
135418,8
135419,8
135420,7
135421,11
135422,7
135423,8
135424,9
135425,7
135426,11
135427,10
135428,8
135429,11
135430,7
135431,10
135432,7
135433,8
135434,7
135435,7
135436,6
135437,4
135438,7
135439,5
135440,7
135441,8
135442,8
135443,10
135444,11
135445,9
135446,5
135447,9
135448,8
135449,7
135450,7
135451,9
135452,8
135453,7
135454,9
135455,7
135456,11
135457,7
135458,7
135459,7
135460,8
135461,9
135462,6
135463,7
135464,7
135465,7
135466,10
135467,8
135468,4
135469,9
135470,6
135471,10
135472,7
135473,8
135474,7
135475,7
135476,11
135477,7
135478,7
135479,8
135480,7
135481,7
135482,10
135483,4
135484,8
135485,7
135486,8
135487,7
135488,8
135489,8
135490,8
135491,7
135492,7
135493,7
135494,6
135495,8
135496,8
135497,11
135498,5
135499,8
135500,10
135501,8
135502,8
135503,8
135504,9
135505,10
135506,9
135507,11
135508,10
135509,9
135510,7
135511,11
135512,10
135513,7
135514,7
135515,6
135516,8
135517,11
135518,9
135519,11
135520,10
135521,4
135522,7
135523,7
135524,11
135525,7
135526,8
135527,11
135528,4
135529,10
135530,11
135531,8
135532,7
135533,4
135534,9
135535,11
135536,4
135537,7
135538,8
135539,8
135540,4
135541,8
135542,4
135543,6
135544,11
135545,7
135546,7
135547,8
135548,7
135549,10
135550,7
135551,7
135552,10
135553,7
135554,8
135555,9
135556,7
135557,11
135558,7
135559,7
135560,8
135561,8
135562,4
135563,6
135564,11
135565,9
135566,10
135567,9
135568,10
135569,10
135570,8
135571,9
135572,7
135573,6
135574,7
135575,11
135576,11
135577,7
135578,8
135579,7
135580,7
135581,11
135582,10
135583,8
135584,8
135585,6
135586,4
135587,7
135588,8
135589,9
135590,11
135591,8
135592,6
135593,8
135594,8
135595,8
135596,7
135597,8
135598,7
135599,7
135600,7
135601,7
135602,7
135603,11
135604,7
135605,12
135606,9
135607,8
135608,8
135609,8
135610,9
135611,4
135612,7
135613,10
135614,8
135615,8
135616,7
135617,7
135618,10
135619,7
135620,7
135621,11
135622,7
135623,8
135624,10
135625,10
135626,10
135627,9
135628,7
135629,7
135630,7
135631,11
135632,7
135633,7
135634,7
135635,7
135636,8
135637,7
135638,5
135639,8
135640,7
135641,8
135642,7
135643,7
135644,7
135645,10
135646,7
135647,11
135648,7
135649,9
135650,7
135651,10
135652,10
135653,9
135654,8
135655,8
135656,9
135657,9
135658,8
135659,8
135660,7
135661,7
135662,8
135663,8
135664,10
135665,7
135666,7
135667,7
135668,7
135669,4
135670,8
135671,10
135672,11
135673,7
135674,11
135675,8
135676,7
135677,12
135678,8
135679,11
135680,5
135681,11
135682,11
135683,8
135684,7
135685,10
135686,8
135687,7
135688,5
135689,10
135690,7
135691,8
135692,7
135693,7
135694,8
135695,8
135696,8
135697,7
135698,7
135699,7
135700,9
135701,5
135702,7
135703,4
135704,11
135705,10
135706,10
135707,8
135708,10
135709,7
135710,6
135711,7
135712,7
135713,8
135714,9
135715,7
135716,7
135717,9
135718,10
135719,7
135720,8
135721,7
135722,10
135723,8
135724,4
135725,7
135726,10
135727,7
135728,8
135729,7
135730,8
135731,10
135732,7
135733,4
135734,10
135735,7
135736,7
135737,7
135738,7
135739,6
135740,10
135741,8
135742,10
135743,8
135744,7
135745,7
135746,7
135747,10
135748,9
135749,7
135750,8
135751,7
135752,9
135753,7
135754,7
135755,7
135756,7
135757,7
135758,7
135759,7
135760,8
135761,8
135762,8
135763,7
135764,7
135765,7
135766,8
135767,10
135768,8
135769,7
135770,7
135771,10
135772,9
135773,7
135774,8
135775,11
135776,10
135777,11
135778,7
135779,9
135780,8
135781,5
135782,7
135783,10
135784,8
135785,8
135786,8
135787,7
135788,7
135789,7
135790,11
135791,10
135792,11
135793,7
135794,8
135795,8
135796,10
135797,7
135798,9
135799,7
135800,9
135801,11
135802,7
135803,4
135804,7
135805,8
135806,8
135807,11
135808,11
135809,11
135810,7
135811,11
135812,8
135813,7
135814,9
135815,7
135816,9
135817,9
135818,7
135819,7
135820,8
135821,9
135822,7
135823,10
135824,8
135825,7
135826,7
135827,8
135828,7
135829,7
135830,11
135831,11
135832,11
135833,8
135834,10
135835,7
135836,10
135837,7
135838,11
135839,4
135840,10
135841,8
135842,7
135843,7
135844,5
135845,20
135846,7
135847,7
135848,10
135849,7
135850,7
135851,7
135852,7
135853,8
135854,12
135855,8
135856,7
135857,10
135858,7
135859,7
135860,8
135861,7
135862,7
135863,7
135864,9
135865,6
135866,10
135867,7
135868,7
135869,11
135870,7
135871,7
135872,8
135873,8
135874,10
135875,11
135876,7
135877,7
135878,7
135879,7
135880,8
135881,10
135882,4
135883,9
135884,8
135885,8
135886,7
135887,9
135888,7
135889,10
135890,7
135891,10
135892,9
135893,7
135894,10
135895,7
135896,4
135897,7
135898,8
135899,11
135900,7
135901,9
135902,7
135903,8
135904,7
135905,7
135906,4
135907,4
135908,7
135909,7
135910,7
135911,9
135912,8
135913,9
135914,7
135915,8
135916,7
135917,8
135918,10
135919,8
135920,4
135921,6
135922,8
135923,7
135924,9
135925,12
135926,7
135927,10
135928,7
135929,7
135930,7
135931,11
135932,7
135933,8
135934,8
135935,10
135936,7
135937,7
135938,7
135939,8
135940,6
135941,10
135942,7
135943,7
135944,5
135945,7
135946,7
135947,7
135948,9
135949,8
135950,7
135951,9
135952,8
135953,7
135954,8
135955,7
135956,7
135957,7
135958,8
135959,5
135960,6
135961,9
135962,7
135963,7
135964,5
135965,10
135966,11
135967,6
135968,8
135969,8
135970,7
135971,7
135972,7
135973,8
135974,9
135975,8
135976,7
135977,5
135978,8
135979,8
135980,5
135981,7
135982,6
135983,7
135984,11
135985,10
135986,7
135987,8
135988,8
135989,10
135990,7
135991,11
135992,9
135993,7
135994,8
135995,7
135996,7
135997,8
135998,10
135999,4
136000,7
136001,7
136002,9
136003,10
136004,7
136005,8
136006,9
136007,11
136008,4
136009,11
136010,11
136011,8
136012,10
136013,7
136014,7
136015,11
136016,11
136017,9
136018,8
136019,6
136020,6
136021,6
136022,10
136023,7
136024,11
136025,9
136026,7
136027,8
136028,9
136029,6
136030,11
136031,11
136032,8
136033,10
136034,5
136035,11
136036,8
136037,7
136038,8
136039,7
136040,7
136041,8
136042,7
136043,8
136044,5
136045,8
136046,7
136047,8
136048,8
136049,11
136050,7
136051,8
136052,8
136053,10
136054,7
136055,8
136056,5
136057,8
136058,11
136059,7
136060,7
136061,5
136062,9
136063,8
136064,8
136065,8
136066,8
136067,6
136068,10
136069,7
136070,7
136071,8
136072,4
136073,7
136074,7
136075,5
136076,9
136077,9
136078,7
136079,7
136080,10
136081,7
136082,10
136083,11
136084,8
136085,10
136086,7
136087,7
136088,7
136089,12
136090,8
136091,7
136092,7
136093,10
136094,11
136095,10
136096,8
136097,8
136098,9
136099,7
136100,7
136101,5
136102,10
136103,5
136104,7
136105,5
136106,10
136107,7
136108,10
136109,8
136110,10
136111,8
136112,7
136113,10
136114,11
136115,10
136116,8
136117,7
136118,8
136119,7
136120,6
136121,8
136122,7
136123,4
136124,11
136125,10
136126,7
136127,10
136128,6
136129,8
136130,11
136131,7
136132,11
136133,10
136134,9
136135,4
136136,7
136137,8
136138,8
136139,7
136140,7
136141,7
136142,8
136143,7
136144,8
136145,6
136146,7
136147,10
136148,7
136149,8
136150,6
136151,4
136152,11
136153,10
136154,7
136155,7
136156,7
136157,7
136158,7
136159,9
136160,6
136161,9
136162,7
136163,7
136164,8
136165,7
136166,9
136167,7
136168,7
136169,7
136170,7
136171,7
136172,7
136173,8
136174,7
136175,11
136176,8
136177,10
136178,7
136179,7
136180,7
136181,7
136182,8
136183,8
136184,7
136185,7
136186,8
136187,8
136188,5
136189,10
136190,8
136191,7
136192,6
136193,7
136194,7
136195,8
136196,9
136197,9
136198,7
136199,8
136200,11
136201,6
136202,7
136203,7
136204,7
136205,7
136206,7
136207,10
136208,10
136209,4
136210,7
136211,11
136212,7
136213,7
136214,10
136215,8
136216,11
136217,10
136218,11
136219,8
136220,7
136221,8
136222,7
136223,7
136224,7
136225,8
136226,11
136227,9
136228,11
136229,11
136230,7
136231,7
136232,7
136233,7
136234,7
136235,4
136236,8
136237,7
136238,11
136239,4
136240,8
136241,8
136242,9
136243,8
136244,7
136245,11
136246,7
136247,10
136248,10
136249,4
136250,9
136251,8
136252,8
136253,11
136254,9
136255,5
136256,8
136257,7
136258,10
136259,7
136260,10
136261,7
136262,8
136263,7
136264,7
136265,9
136266,7
136267,10
136268,10
136269,8
136270,9
136271,7
136272,8
136273,9
136274,10
136275,11
136276,10
136277,7
136278,8
136279,7
136280,8
136281,10
136282,6
136283,7
136284,7
136285,10
136286,8
136287,7
136288,7
136289,7
136290,8
136291,8
136292,7
136293,7
136294,6
136295,8
136296,4
136297,7
136298,8
136299,9
136300,7
136301,11
136302,7
136303,12
136304,7
136305,11
136306,7
136307,8
136308,9
136309,8
136310,7
136311,7
136312,9
136313,9
136314,9
136315,7
136316,9
136317,7
136318,7
136319,8
136320,7
136321,7
136322,7
136323,4
136324,8
136325,7
136326,7
136327,7
136328,7
136329,11
136330,7
136331,5
136332,10
136333,8
136334,15
136335,7
136336,9
136337,10
136338,10
136339,7
136340,10
136341,7
136342,7
136343,8
136344,7
136345,5
136346,8
136347,11
136348,8
136349,10
136350,7
136351,10
136352,7
136353,7
136354,11
136355,8
136356,4
136357,8
136358,7
136359,7
136360,7
136361,8
136362,8
136363,8
136364,11
136365,7
136366,8
136367,7
136368,7
136369,9
136370,12
136371,9
136372,7
136373,11
136374,8
136375,9
136376,7
136377,4
136378,8
136379,7
136380,8
136381,8
136382,7
136383,7
136384,8
136385,11
136386,7
136387,8
136388,10
136389,7
136390,7
136391,8
136392,10
136393,7
136394,9
136395,10
136396,11
136397,7
136398,8
136399,10
136400,8
136401,7
136402,8
136403,7
136404,8
136405,8
136406,8
136407,8
136408,7
136409,5
136410,10
136411,7
136412,7
136413,5
136414,5
136415,9
136416,8
136417,7
136418,7
136419,8
136420,8
136421,7
136422,9
136423,9
136424,7
136425,8
136426,5
136427,7
136428,9
136429,11
136430,7
136431,8
136432,9
136433,8
136434,8
136435,7
136436,9
136437,7
136438,7
136439,9
136440,7
136441,8
136442,7
136443,7
136444,7
136445,10
136446,6
136447,8
136448,7
136449,7
136450,7
136451,5
136452,9
136453,8
136454,8
136455,4
136456,7
136457,10
136458,7
136459,7
136460,8
136461,7
136462,7
136463,9
136464,7
136465,8
136466,7
136467,7
136468,10
136469,7
136470,7
136471,10
136472,9
136473,8
136474,11
136475,7
136476,7
136477,7
136478,7
136479,5
136480,7
136481,8
136482,10
136483,7
136484,7
136485,7
136486,8
136487,7
136488,9
136489,7
136490,9
136491,11
136492,10
136493,9
136494,7
136495,7
136496,13
136497,8
136498,8
136499,8
136500,8
136501,7
136502,7
136503,7
136504,8
136505,7
136506,7
136507,8
136508,8
136509,10
136510,7
136511,7
136512,8
136513,9
136514,9
136515,8
136516,7
136517,11
136518,10
136519,8
136520,11
136521,7
136522,7
136523,10
136524,10
136525,8
136526,11
136527,8
136528,8
136529,8
136530,10
136531,7
136532,10
136533,4
136534,7
136535,7
136536,11
136537,8
136538,7
136539,9
136540,7
136541,8
136542,7
136543,7
136544,7
136545,13
136546,7
136547,7
136548,7
136549,8
136550,7
136551,7
136552,7
136553,8
136554,11
136555,8
136556,8
136557,7
136558,10
136559,8
136560,7
136561,8
136562,7
136563,7
136564,8
136565,7
136566,9
136567,10
136568,7
136569,7
136570,8
136571,9
136572,7
136573,7
136574,10
136575,5
136576,10
136577,7
136578,8
136579,9
136580,10
136581,7
136582,8
136583,8
136584,10
136585,10
136586,7
136587,7
136588,10
136589,9
136590,7
136591,11
136592,8
136593,11
136594,8
136595,10
136596,9
136597,7
136598,14
136599,11
136600,4
136601,9
136602,7
136603,7
136604,11
136605,9
136606,9
136607,10
136608,10
136609,8
136610,7
136611,7
136612,7
136613,8
136614,6
136615,10
136616,8
136617,9
136618,7
136619,11
136620,8
136621,8
136622,8
136623,7
136624,10
136625,7
136626,7
136627,7
136628,10
136629,7
136630,9
136631,7
136632,7
136633,7
136634,9
136635,7
136636,8
136637,7
136638,8
136639,8
136640,7
136641,11
136642,8
136643,10
136644,7
136645,7
136646,5
136647,8
136648,7
136649,7
136650,8
136651,8
136652,9
136653,7
136654,7
136655,7
136656,7
136657,7
136658,8
136659,8
136660,4
136661,9
136662,6
136663,10
136664,7
136665,7
136666,11
136667,8
136668,8
136669,7
136670,9
136671,8
136672,9
136673,5
136674,8
136675,7
136676,7
136677,8
136678,9
136679,8
136680,7
136681,8
136682,7
136683,8
136684,7
136685,5
136686,7
136687,8
136688,11
136689,10
136690,7
136691,7
136692,5
136693,7
136694,10
136695,7
136696,7
136697,7
136698,7
136699,8
136700,8
136701,7
136702,7
136703,6
136704,5
136705,5
136706,7
136707,7
136708,21
136709,7
136710,11
136711,10
136712,7
136713,4
136714,8
136715,9
136716,5
136717,11
136718,7
136719,7
136720,7
136721,8
136722,7
136723,7
136724,11
136725,7
136726,10
136727,9
136728,10
136729,8
136730,8
136731,10
136732,10
136733,7
136734,9
136735,7
136736,10
136737,7
136738,9
136739,7
136740,11
136741,8
136742,8
136743,8
136744,10
136745,8
136746,7
136747,8
136748,4
136749,7
136750,7
136751,7
136752,8
136753,8
136754,7
136755,9
136756,10
136757,10
136758,11
136759,8
136760,8
136761,10
136762,7
136763,7
136764,6
136765,7
136766,7
136767,10
136768,7
136769,8
136770,7
136771,8
136772,11
136773,11
136774,8
136775,7
136776,9
136777,8
136778,7
136779,7
136780,8
136781,11
136782,7
136783,7
136784,10
136785,7
136786,10
136787,4
136788,6
136789,8
136790,6
136791,8
136792,8
136793,7
136794,11
136795,8
136796,11
136797,7
136798,7
136799,9
136800,7
136801,8
136802,7
136803,10
136804,6
136805,10
136806,7
136807,7
136808,7
136809,8
136810,7
136811,11
136812,11
136813,7
136814,7
136815,7
136816,8
136817,9
136818,11
136819,7
136820,12
136821,10
136822,8
136823,10
136824,9
136825,10
136826,9
136827,8
136828,10
136829,9
136830,11
136831,7
136832,7
136833,8
136834,6
136835,7
136836,6
136837,8
136838,7
136839,7
136840,7
136841,7
136842,7
136843,6
136844,10
136845,8
136846,10
136847,7
136848,7
136849,7
136850,8
136851,7
136852,8
136853,7
136854,7
136855,6
136856,7
136857,9
136858,7
136859,8
136860,5
136861,7
136862,7
136863,7
136864,12
136865,10
136866,9
136867,8
136868,9
136869,9
136870,8
136871,10
136872,7
136873,8
136874,7
136875,7
136876,10
136877,9
136878,10
136879,8
136880,10
136881,8
136882,7
136883,9
136884,8
136885,8
136886,8
136887,7
136888,10
136889,7
136890,8
136891,7
136892,8
136893,7
136894,6
136895,7
136896,4
136897,11
136898,6
136899,7
136900,7
136901,9
136902,11
136903,8
136904,10
136905,11
136906,8
136907,4
136908,4
136909,6
136910,8
136911,11
136912,9
136913,8
136914,8
136915,10
136916,7
136917,11
136918,11
136919,7
136920,7
136921,9
136922,7
136923,10
136924,7
136925,5
136926,7
136927,5
136928,7
136929,11
136930,10
136931,10
136932,7
136933,7
136934,7
136935,7
136936,7
136937,7
136938,7
136939,6
136940,10
136941,8
136942,7
136943,7
136944,10
136945,8
136946,4
136947,7
136948,11
136949,9
136950,8
136951,7
136952,9
136953,7
136954,8
136955,7
136956,7
136957,7
136958,7
136959,7
136960,11
136961,7
136962,7
136963,10
136964,7
136965,7
136966,10
136967,11
136968,6
136969,10
136970,7
136971,6
136972,7
136973,9
136974,7
136975,7
136976,7
136977,7
136978,10
136979,7
136980,8
136981,7
136982,8
136983,10
136984,8
136985,7
136986,8
136987,11
136988,7
136989,8
136990,8
136991,9
136992,9
136993,7
136994,8
136995,8
136996,7
136997,10
136998,6
136999,7
137000,7
137001,7
137002,7
137003,7
137004,9
137005,8
137006,7
137007,7
137008,8
137009,9
137010,10
137011,5
137012,11
137013,8
137014,4
137015,6
137016,9
137017,8
137018,7
137019,7
137020,5
137021,7
137022,7
137023,7
137024,9
137025,11
137026,7
137027,7
137028,7
137029,7
137030,8
137031,8
137032,7
137033,8
137034,7
137035,7
137036,8
137037,7
137038,8
137039,8
137040,8
137041,11
137042,11
137043,4
137044,8
137045,11
137046,7
137047,7
137048,7
137049,8
137050,7
137051,4
137052,7
137053,7
137054,7
137055,7
137056,6
137057,8
137058,9
137059,8
137060,7
137061,10
137062,11
137063,10
137064,6
137065,7
137066,10
137067,7
137068,8
137069,10
137070,7
137071,7
137072,7
137073,8
137074,7
137075,7
137076,7
137077,8
137078,7
137079,6
137080,9
137081,7
137082,10
137083,10
137084,9
137085,8
137086,9
137087,10
137088,7
137089,9
137090,8
137091,13
137092,13
137093,11
137094,7
137095,8
137096,14
137097,7
137098,10
137099,7
137100,11
137101,7
137102,8
137103,7
137104,9
137105,8
137106,5
137107,4
137108,7
137109,7
137110,11
137111,11
137112,6
137113,10
137114,4
137115,6
137116,6
137117,8
137118,7
137119,7
137120,8
137121,7
137122,10
137123,11
137124,7
137125,7
137126,7
137127,7
137128,9
137129,9
137130,7
137131,7
137132,11
137133,10
137134,7
137135,11
137136,9
137137,7
137138,7
137139,11
137140,7
137141,8
137142,7
137143,7
137144,7
137145,9
137146,7
137147,11
137148,7
137149,7
137150,7
137151,7
137152,7
137153,11
137154,7
137155,8
137156,11
137157,8
137158,7
137159,7
137160,5
137161,10
137162,10
137163,7
137164,8
137165,7
137166,5
137167,7
137168,8
137169,11
137170,8
137171,8
137172,8
137173,5
137174,7
137175,8
137176,7
137177,11
137178,8
137179,8
137180,11
137181,7
137182,10
137183,8
137184,9
137185,7
137186,8
137187,10
137188,9
137189,9
137190,7
137191,8
137192,7
137193,11
137194,8
137195,6
137196,7
137197,11
137198,4
137199,8
137200,9
137201,8
137202,10
137203,7
137204,10
137205,9
137206,7
137207,8
137208,8
137209,9
137210,8
137211,7
137212,7
137213,7
137214,7
137215,8
137216,8
137217,7
137218,7
137219,10
137220,8
137221,9
137222,11
137223,7
137224,7
137225,11
137226,8
137227,6
137228,8
137229,7
137230,11
137231,11
137232,7
137233,4
137234,7
137235,7
137236,5
137237,10
137238,11
137239,5
137240,7
137241,8
137242,8
137243,8
137244,7
137245,10
137246,8
137247,8
137248,6
137249,7
137250,10
137251,7
137252,10
137253,5
137254,7
137255,9
137256,7
137257,7
137258,7
137259,7
137260,8
137261,10
137262,7
137263,7
137264,8
137265,7
137266,11
137267,8
137268,5
137269,11
137270,8
137271,7
137272,7
137273,11
137274,8
137275,6
137276,7
137277,7
137278,7
137279,7
137280,4
137281,7
137282,11
137283,8
137284,8
137285,7
137286,8
137287,11
137288,8
137289,7
137290,7
137291,8
137292,7
137293,10
137294,7
137295,10
137296,10
137297,7
137298,4
137299,4
137300,7
137301,7
137302,9
137303,7
137304,7
137305,6
137306,7
137307,6
137308,5
137309,9
137310,7
137311,8
137312,4
137313,9
137314,10
137315,8
137316,10
137317,9
137318,7
137319,7
137320,7
137321,8
137322,7
137323,7
137324,10
137325,9
137326,8
137327,8
137328,9
137329,7
137330,7
137331,7
137332,7
137333,7
137334,7
137335,7
137336,6
137337,7
137338,9
137339,8
137340,7
137341,7
137342,7
137343,7
137344,8
137345,9
137346,10
137347,7
137348,7
137349,8
137350,6
137351,7
137352,8
137353,7
137354,8
137355,11
137356,8
137357,10
137358,7
137359,9
137360,7
137361,9
137362,7
137363,8
137364,7
137365,10
137366,8
137367,7
137368,5
137369,7
137370,8
137371,10
137372,7
137373,10
137374,6
137375,9
137376,7
137377,5
137378,8
137379,13
137380,8
137381,9
137382,7
137383,8
137384,7
